epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.8198,1.85385,4.43183,1.20236,0.00602,0.0404,0.0068,0.00445,1.5324,4.07906,1.00558,0.097025,2.499e-05,2.499e-05
2,60.7911,1.85643,4.11816,1.14571,0.00257,0.02237,0.00359,0.00195,2.30248,3.96053,1.37643,0.093056,5.60009e-05,5.60009e-05
3,90.8316,1.7687,3.22054,1.09464,0.00306,0.09212,0.00488,0.00173,2.59442,3.78493,1.5026,0.0890844,8.43729e-05,8.43729e-05
4,127.244,1.71654,2.68526,1.08612,0.00328,0.09866,0.00463,0.00207,2.39419,3.51858,1.43607,0.0851101,0.000110106,0.000110106
5,163.507,1.78415,2.38759,1.11378,0.00341,0.10252,0.00451,0.00211,2.35277,3.40909,1.41646,0.0811332,0.0001332,0.0001332
6,200.444,1.56749,2.22742,1.04402,0.00357,0.10737,0.005,0.00269,2.19527,3.32792,1.33946,0.0771537,0.000153655,0.000153655
7,237.085,1.56721,1.99876,1.0457,0.00352,0.1058,0.0075,0.00417,2.02675,3.22558,1.28479,0.0731715,0.000171471,0.000171471
8,273.826,1.45079,1.86171,1.01136,0.00355,0.10671,0.01489,0.0092,1.95451,3.22015,1.24783,0.0691866,0.000186649,0.000186649
9,332.894,1.71889,1.88409,1.05074,0.00355,0.10681,0.01746,0.01106,1.88868,3.2692,1.23246,0.0651992,0.000199187,0.000199187
10,340.447,1.66127,1.7485,1.08458,0.00372,0.1118,0.02097,0.0134,1.82092,3.30004,1.19167,0.0612091,0.000209086,0.000209086
11,347.207,1.52692,1.77352,1.04908,0.00376,0.11293,0.02424,0.01481,1.8431,3.32156,1.18423,0.0572163,0.000216347,0.000216347
12,353.989,1.67956,1.74785,1.04112,0.25368,0.11074,0.15432,0.11011,1.88648,3.36481,1.202,0.053221,0.000220968,0.000220968
13,360.888,1.60814,1.67896,1.04808,0.14651,0.11221,0.11329,0.07605,1.83429,3.39754,1.18282,0.049223,0.000222951,0.000222951
14,367.575,1.5976,1.63965,1.06023,0.11935,0.11456,0.11063,0.07288,1.79966,3.39005,1.16912,0.0452223,0.000222294,0.000222294
15,374.252,1.42313,1.58295,1.02213,0.07485,0.13341,0.11025,0.06675,1.8006,3.35001,1.14014,0.041219,0.000218999,0.000218999
16,381.353,1.60683,1.81189,1.04743,0.05396,0.14561,0.10925,0.0643,1.80852,3.31609,1.13116,0.0372131,0.000213065,0.000213065
17,387.857,1.63639,1.67013,1.0784,0.04149,0.15625,0.10922,0.06275,1.8179,3.28601,1.12792,0.0332045,0.000204492,0.000204492
18,394.286,1.65412,1.63083,1.07909,0.0714,0.18621,0.13489,0.07858,1.80289,3.20946,1.10826,0.0291933,0.000193279,0.000193279
19,400.725,1.55399,1.64458,1.04613,0.07939,0.20082,0.14275,0.08221,1.79734,3.17361,1.1031,0.0251794,0.000179428,0.000179428
20,407.264,1.47197,1.45835,0.99525,0.07883,0.21543,0.14694,0.08481,1.78755,3.13994,1.09979,0.0211629,0.000162938,0.000162938
21,413.672,1.59045,1.56573,1.05858,0.10887,0.24367,0.17259,0.09229,1.76768,3.04409,1.09719,0.0171438,0.000143809,0.000143809
22,420.195,1.61,1.58936,1.06936,0.1054,0.26399,0.17631,0.09364,1.76573,2.96538,1.09654,0.013122,0.000122041,0.000122041
23,426.753,1.53026,1.5464,1.03315,0.09222,0.27931,0.17444,0.09301,1.7704,2.88073,1.09562,0.00909763,9.76343e-05,9.76343e-05
24,433.298,1.49951,1.46149,1.01791,0.09034,0.29577,0.17749,0.09379,1.77524,2.78407,1.09517,0.00507059,7.05884e-05,7.05884e-05
25,439.846,1.56848,1.52906,1.01466,0.76955,0.11898,0.17925,0.09443,1.77981,2.6791,1.09614,0.0010409,4.09036e-05,4.09036e-05
